,partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
15602,7803,16,Atletico-MG,11,2,60.0,496,84.0,12,1,0,2,7
15603,7803,16,Sao Paulo,6,2,40.0,340,78.0,16,1,0,0,4
15604,7801,16,Santos,19,5,48.0,349,79.0,13,5,0,0,9
15605,7801,16,Atletico-GO,16,4,52.0,370,83.0,18,4,0,0,10
15606,7804,16,Botafogo-RJ,6,2,54.0,473,82.0,11,1,2,2,2
15607,7804,16,Cuiaba,14,6,46.0,404,81.0,7,1,0,2,5
15608,7805,16,America-MG,9,7,32.0,309,71.0,8,5,0,2,2
15609,7805,16,Internacional,21,4,68.0,647,86.0,5,0,0,2,13
15610,7806,17,Internacional,17,3,40.0,338,73.0,13,2,0,2,5
15611,7806,17,Athletico-PR,17,5,60.0,501,84.0,7,1,0,4,5
15612,7807,17,Flamengo,17,4,55.0,543,90.0,13,0,0,0,8
15613,7807,17,Coritiba,17,0,45.0,447,87.0,11,1,0,1,6
15614,7808,17,Avai,14,4,41.0,338,76.0,17,5,0,3,6
15615,7808,17,Santos,6,2,59.0,474,83.0,12,3,0,1,8
15616,7809,17,Corinthians,11,4,56.0,542,84.0,5,1,0,1,2
15617,7809,17,Ceara,18,7,44.0,434,82.0,18,1,0,2,6
15618,7810,17,Goias,16,2,38.0,307,75.0,16,3,0,2,4
15619,7810,17,Juventude,23,1,62.0,473,83.0,16,2,0,1,7
15620,7811,17,Sao Paulo,6,2,36.0,328,76.0,17,4,0,5,5
15621,7811,17,Fluminense,15,3,64.0,583,86.0,7,2,0,1,3
15622,7813,17,Atletico-GO,15,3,63.0,555,87.0,7,1,0,1,5
15623,7813,17,Fortaleza,9,5,37.0,334,79.0,9,0,0,0,6
15624,7812,17,Atletico-MG,15,4,63.0,487,88.0,18,3,0,3,2
15625,7812,17,Botafogo-RJ,14,2,37.0,275,76.0,21,4,0,1,6
15626,7814,17,Bragantino,16,6,44.0,408,81.0,18,1,0,1,4
15627,7814,17,America-MG,25,4,56.0,490,84.0,8,3,0,2,10
15628,7815,17,Palmeiras,16,8,62.0,494,84.0,17,3,0,3,11
15629,7815,17,Cuiaba,6,1,38.0,310,73.0,12,1,0,1,4
15630,7816,18,Ceara,14,5,45.0,366,77.0,17,0,0,1,3
15631,7816,18,Avai,16,2,55.0,444,83.0,14,2,0,1,3
15632,7818,18,Fluminense,17,10,74.0,603,90.0,9,0,0,0,3
15633,7818,18,Goias,15,5,26.0,211,73.0,19,2,0,2,2
15634,7817,18,Fortaleza,10,3,44.0,319,70.0,18,3,0,1,9
15635,7817,18,Bragantino,14,7,56.0,406,78.0,14,4,0,1,4
15636,7819,18,Athletico-PR,15,9,42.0,383,80.0,15,3,0,2,3
15637,7819,18,Atletico-GO,15,5,58.0,527,85.0,8,0,0,1,2
15638,7820,18,Flamengo,27,12,63.0,550,91.0,14,3,0,2,5
15639,7820,18,Juventude,8,2,37.0,317,82.0,13,3,1,1,4
15640,7821,18,Sao Paulo,8,4,66.0,586,88.0,10,5,0,4,3
15641,7821,18,Internacional,15,7,34.0,297,82.0,11,4,0,3,4
15642,7822,18,Botafogo-RJ,23,10,65.0,553,87.0,18,2,0,2,4
15643,7822,18,Santos,16,7,35.0,298,75.0,15,2,0,2,4
15644,7823,18,Coritiba,8,4,38.0,372,82.0,15,3,0,1,2
15645,7823,18,Corinthians,19,6,62.0,584,89.0,16,1,0,1,9
15646,7824,18,Cuiaba,16,8,31.0,296,77.0,7,1,0,1,4
15647,7824,18,Atletico-MG,7,4,69.0,672,90.0,10,1,0,1,2
15648,7825,18,America-MG,15,3,48.0,399,77.0,16,5,0,1,7
15649,7825,18,Palmeiras,17,5,52.0,419,81.0,6,3,0,2,7
15650,7826,19,Goias,13,9,36.0,308,80.0,11,5,0,3,3
15651,7826,19,Sao Paulo,20,4,64.0,541,86.0,7,2,0,0,6
15652,7827,19,Athletico-PR,16,4,46.0,410,80.0,15,2,0,3,11
15653,7827,19,Botafogo-RJ,17,6,54.0,494,82.0,16,0,0,0,2
15654,7828,19,Flamengo,19,8,58.0,453,85.0,19,1,0,0,5
15655,7828,19,Avai,13,4,42.0,333,81.0,19,1,0,1,6
15656,7830,19,Palmeiras,18,9,52.0,391,83.0,13,0,0,4,12
15657,7830,19,Internacional,11,5,48.0,374,77.0,15,1,0,1,5
15658,7831,19,Ceara,17,4,56.0,429,85.0,14,3,0,1,3
15659,7831,19,Juventude,13,7,44.0,337,81.0,20,1,0,1,8
15660,7829,19,Bragantino,5,2,39.0,331,72.0,20,2,0,4,5
15661,7829,19,Fluminense,24,7,61.0,528,82.0,11,5,1,2,9
15662,7833,19,Atletico-GO,23,6,65.0,554,83.0,4,0,0,2,6
15663,7833,19,America-MG,10,3,35.0,318,67.0,12,1,0,2,3
15664,7832,19,Corinthians,7,3,47.0,474,79.0,12,1,0,0,0
15665,7832,19,Atletico-MG,14,6,53.0,521,83.0,11,2,0,2,5
15666,7834,19,Santos,11,3,47.0,375,71.0,11,4,0,1,5
15667,7834,19,Fortaleza,27,2,53.0,381,80.0,11,4,0,3,7
15668,7835,19,Cuiaba,8,0,58.0,490,84.0,12,3,0,1,4
15669,7835,19,Coritiba,4,2,42.0,365,75.0,16,4,1,0,4
15670,7836,20,Coritiba,20,3,51.0,355,80.0,11,2,1,3,7
15671,7836,20,Goias,18,4,49.0,356,79.0,18,1,0,1,3
15672,7837,20,Ceara,12,7,47.0,373,79.0,14,3,1,0,6
15673,7837,20,Palmeiras,16,7,53.0,424,86.0,11,3,0,5,5
15674,7838,20,Botafogo-RJ,10,3,51.0,488,80.0,6,0,0,0,4
15675,7838,20,Corinthians,16,4,49.0,484,78.0,6,0,0,1,3
15676,7839,20,Atletico-GO,5,1,48.0,433,84.0,16,7,1,0,3
15677,7839,20,Flamengo,16,6,52.0,469,85.0,12,0,0,1,6
15678,7841,20,Atletico-MG,21,5,69.0,600,88.0,12,1,0,1,7
15679,7841,20,Internacional,9,3,31.0,277,70.0,13,1,0,1,1
15680,7840,20,Athletico-PR,10,4,39.0,312,75.0,15,3,0,1,6
15681,7840,20,Sao Paulo,12,2,61.0,484,85.0,13,4,0,1,5
15682,7842,20,Cuiaba,19,5,57.0,429,80.0,11,2,0,0,10
15683,7842,20,Fortaleza,7,2,43.0,344,77.0,10,4,0,1,3
15684,7843,20,America-MG,18,6,47.0,372,76.0,16,1,0,0,7
15685,7843,20,Avai,10,3,53.0,422,79.0,17,0,0,2,7
15686,7844,20,Juventude,9,3,48.0,421,79.0,15,1,0,1,5
15687,7844,20,Bragantino,23,5,52.0,445,85.0,11,1,0,2,7
15688,7845,20,Santos,10,3,32.0,314,79.0,14,2,0,2,5
15689,7845,20,Fluminense,12,7,68.0,660,91.0,12,5,0,0,5
15690,7846,21,America-MG,10,4,34.0,278,69.0,18,2,0,1,2
15691,7846,21,Juventude,15,3,66.0,506,83.0,12,1,0,2,13
15692,7847,21,Ceara,16,5,61.0,533,84.0,9,4,0,1,8
15693,7847,21,Botafogo-RJ,11,4,39.0,347,77.0,23,3,0,0,3
15694,7849,21,Bragantino,21,6,58.0,449,86.0,10,1,0,1,10
15695,7849,21,Atletico-GO,11,4,42.0,338,79.0,10,2,0,1,8
15696,7848,21,Corinthians,14,4,59.0,522,81.0,12,1,0,2,8
15697,7848,21,Avai,7,2,41.0,367,78.0,11,2,0,4,2
15698,7850,21,Flamengo,20,7,45.0,423,79.0,7,2,0,1,3
15699,7850,21,Sao Paulo,13,5,55.0,495,83.0,12,2,0,1,5
15700,7851,21,Cuiaba,9,1,35.0,300,77.0,14,1,0,2,6
15701,7851,21,Fluminense,11,5,65.0,558,88.0,11,2,0,1,11
15702,7852,21,Goias,8,2,43.0,342,80.0,10,3,0,1,4
15703,7852,21,Palmeiras,19,8,57.0,438,84.0,12,2,0,3,5
15704,7853,21,Internacional,8,2,67.0,547,87.0,15,5,0,0,5
15705,7853,21,Fortaleza,16,7,33.0,266,74.0,12,1,1,1,7
15706,7854,21,Athletico-PR,10,5,36.0,287,79.0,14,2,0,1,2
15707,7854,21,Atletico-MG,21,8,64.0,504,87.0,10,1,0,0,11
15708,7855,21,Santos,17,5,52.0,464,85.0,10,3,0,2,7
15709,7855,21,Coritiba,15,2,48.0,427,82.0,23,3,0,0,6
15710,7856,22,Goias,17,2,46.0,314,78.0,13,0,1,1,6
15711,7856,22,Avai,13,3,54.0,391,81.0,10,2,0,2,2
15712,7857,22,Corinthians,14,4,58.0,490,81.0,15,2,0,1,5
15713,7857,22,Palmeiras,9,3,42.0,369,76.0,10,2,0,4,3
15714,7858,22,Juventude,5,3,56.0,443,82.0,14,4,1,2,4
15715,7858,22,Cuiaba,13,4,44.0,341,80.0,14,4,0,4,5
15716,7859,22,Atletico-GO,11,2,45.0,396,78.0,10,3,0,3,3
15717,7859,22,Botafogo-RJ,14,5,55.0,459,84.0,18,0,1,0,8
15718,7860,22,Coritiba,7,2,40.0,370,75.0,7,3,0,0,1
15719,7860,22,Atletico-MG,19,7,60.0,531,82.0,20,0,0,0,9
15720,7861,22,Fortaleza,12,6,35.0,266,63.0,13,4,0,1,8
15721,7861,22,Ceara,13,3,65.0,483,78.0,9,3,0,2,4
15722,7862,22,Athletico-PR,5,3,30.0,260,76.0,14,2,0,1,4
15723,7862,22,Flamengo,19,13,70.0,571,91.0,13,3,0,0,12
15724,7863,22,Bragantino,11,4,48.0,362,82.0,10,0,0,1,4
15725,7863,22,Sao Paulo,16,4,52.0,381,77.0,17,1,0,4,13
15726,7864,22,Santos,11,2,61.0,541,79.0,9,0,0,1,6
15727,7864,22,America-MG,16,5,39.0,343,68.0,16,1,0,1,6
15728,7865,22,Fluminense,8,0,68.0,628,90.0,12,1,0,2,5
15729,7865,22,Internacional,15,5,32.0,295,80.0,21,1,0,1,6
15730,7866,23,Goias,5,3,27.0,233,63.0,13,0,0,2,0
15731,7866,23,Atletico-MG,28,7,73.0,591,85.0,10,0,0,0,7
15732,7867,23,Fluminense,15,6,64.0,571,88.0,13,1,0,1,11
15733,7867,23,Coritiba,7,3,36.0,334,82.0,13,2,0,3,3
15734,7868,23,Juventude,11,5,34.0,289,71.0,19,2,0,2,2
15735,7868,23,Botafogo-RJ,18,9,66.0,557,86.0,11,2,0,3,4
15736,7869,23,Flamengo,11,5,43.0,385,76.0,16,2,0,0,4
15737,7869,23,Palmeiras,20,3,57.0,487,83.0,11,0,0,1,10
15738,7870,23,America-MG,12,3,41.0,369,75.0,10,0,0,2,7
15739,7870,23,Athletico-PR,18,9,59.0,532,83.0,10,0,0,2,2
15740,7871,23,Atletico-GO,7,2,36.0,300,76.0,14,2,1,1,3
15741,7871,23,Cuiaba,23,7,64.0,484,88.0,8,2,0,4,17
15742,7872,23,Corinthians,7,1,64.0,494,81.0,7,2,0,0,7
15743,7872,23,Fortaleza,13,4,36.0,284,73.0,14,1,0,0,4
15744,7873,23,Ceara,8,2,42.0,325,73.0,16,4,0,2,2
15745,7873,23,Bragantino,28,11,58.0,427,83.0,23,3,0,1,10
15746,7874,23,Sao Paulo,18,6,72.0,669,87.0,9,2,0,0,9
15747,7874,23,Santos,13,5,28.0,269,77.0,12,4,0,1,5
15748,7875,23,Avai,10,2,49.0,464,79.0,15,5,0,0,8
15749,7875,23,Internacional,14,5,51.0,476,80.0,9,1,0,0,4
15750,7876,24,Atletico-GO,10,2,70.0,486,85.0,9,2,1,1,3
15751,7876,24,Goias,15,6,30.0,211,72.0,14,2,1,1,3
15752,7877,24,Coritiba,12,3,43.0,358,79.0,14,4,0,0,4
15753,7877,24,Avai,12,2,57.0,460,85.0,14,3,0,2,5
15754,7878,24,Fluminense,17,3,61.0,544,90.0,16,3,0,0,3
15755,7878,24,Palmeiras,9,2,39.0,350,82.0,16,3,0,2,3
15756,7879,24,Athletico-PR,8,2,40.0,289,73.0,15,1,0,1,3
15757,7879,24,Ceara,19,4,60.0,402,81.0,9,0,0,1,8
15758,7881,24,America-MG,9,5,43.0,313,72.0,23,4,0,0,6
15759,7881,24,Atletico-MG,16,4,57.0,421,78.0,14,4,0,1,1
15760,7880,24,Fortaleza,5,1,28.0,242,64.0,10,2,0,4,2
15761,7880,24,Sao Paulo,15,8,72.0,613,85.0,10,2,0,1,7
15762,7882,24,Botafogo-RJ,14,4,45.0,417,80.0,19,3,0,0,3
15763,7882,24,Flamengo,6,1,55.0,502,79.0,14,2,0,2,4
15764,7883,24,Santos,7,1,54.0,451,82.0,6,0,0,4,2
15765,7883,24,Cuiaba,21,7,46.0,366,77.0,13,0,0,0,14
15766,7884,24,Juventude,7,1,45.0,435,82.0,10,3,0,0,1
15767,7884,24,Internacional,24,13,55.0,521,87.0,4,0,0,0,10
15768,7885,24,Bragantino,15,5,53.0,488,81.0,8,1,0,5,5
15769,7885,24,Corinthians,14,4,47.0,437,74.0,12,1,0,1,5
15770,7886,25,Avai,9,2,61.0,468,86.0,15,6,0,4,3
15771,7886,25,Juventude,20,7,39.0,283,79.0,18,6,0,1,7
15772,7887,25,Bragantino,11,2,40.0,323,72.0,14,4,0,2,2
15773,7887,25,Palmeiras,11,3,60.0,445,77.0,12,4,0,3,11
15774,7888,25,Fluminense,12,3,74.0,699,90.0,7,0,0,0,3
15775,7888,25,Athletico-PR,7,2,26.0,241,72.0,15,2,0,1,6
15776,7889,25,Coritiba,11,2,48.0,404,79.0,8,3,0,4,5
15777,7889,25,America-MG,25,10,52.0,429,82.0,19,2,0,0,4
15778,7890,25,Ceara,6,1,37.0,296,73.0,19,6,1,2,7
15779,7890,25,Flamengo,15,6,63.0,483,86.0,12,3,1,0,12
15780,7891,25,Corinthians,12,4,49.0,493,82.0,10,2,0,2,2
15781,7891,25,Internacional,14,4,51.0,485,79.0,14,2,0,1,8
15782,7892,25,Fortaleza,15,4,57.0,386,74.0,15,1,0,2,5
15783,7892,25,Botafogo-RJ,17,9,43.0,291,69.0,14,2,0,1,9
15784,7893,25,Atletico-MG,12,7,51.0,484,82.0,6,2,0,3,3
15785,7893,25,Atletico-GO,12,2,49.0,451,83.0,12,1,0,1,5
15786,7894,25,Sao Paulo,10,2,67.0,574,87.0,9,1,1,4,5
15787,7894,25,Cuiaba,12,4,33.0,277,74.0,18,3,0,5,7
15788,7895,25,Goias,9,4,33.0,270,65.0,16,2,0,0,2
15789,7895,25,Santos,24,8,67.0,516,84.0,8,1,0,1,13
15790,7896,26,Bragantino,6,2,38.0,363,80.0,10,2,0,1,5
15791,7896,26,Atletico-MG,21,6,62.0,592,84.0,8,1,0,1,7
15792,7898,26,Santos,10,4,57.0,452,84.0,17,3,0,2,5
15793,7898,26,Ceara,8,4,43.0,343,78.0,24,4,0,4,3
15794,7897,26,Internacional,16,3,68.0,716,89.0,16,1,0,2,4
15795,7897,26,Cuiaba,1,0,32.0,331,72.0,14,3,0,0,3
15796,7899,26,Fortaleza,11,3,33.0,245,72.0,19,2,0,6,6
15797,7899,26,Fluminense,15,7,67.0,514,85.0,7,1,0,5,5
15798,7900,26,Juventude,6,1,33.0,251,65.0,15,3,0,1,3
15799,7900,26,Palmeiras,24,9,67.0,498,85.0,6,0,0,3,14
15800,7901,26,Athletico-PR,9,2,30.0,250,67.0,20,3,1,1,2
15801,7901,26,Avai,15,3,70.0,550,85.0,17,3,0,1,7
15802,7902,26,Botafogo-RJ,20,5,47.0,366,76.0,11,1,0,1,6
15803,7902,26,America-MG,12,2,53.0,421,74.0,20,5,0,3,11
15804,7904,26,Atletico-GO,15,4,58.0,454,85.0,11,3,1,2,8
15805,7904,26,Coritiba,13,5,42.0,322,74.0,16,6,0,1,7
15806,7903,26,Corinthians,18,7,57.0,473,80.0,14,1,0,3,7
15807,7903,26,Sao Paulo,13,3,43.0,355,74.0,11,3,0,1,3
15808,7905,26,Flamengo,15,6,72.0,548,89.0,14,1,0,0,9
15809,7905,26,Goias,7,4,28.0,219,73.0,14,3,0,1,4
15810,7906,27,Atletico-MG,13,3,61.0,458,79.0,20,3,0,1,10
15811,7906,27,Avai,9,4,39.0,307,72.0,16,4,0,2,2
15812,7907,27,Coritiba,18,2,46.0,347,79.0,17,4,0,3,10
15813,7907,27,Botafogo-RJ,12,4,54.0,420,80.0,12,2,0,1,5
15814,7908,27,Bragantino,21,6,60.0,431,82.0,14,0,0,0,5
15815,7908,27,Goias,5,2,40.0,295,72.0,16,5,0,0,2
15816,7910,27,Ceara,8,1,39.0,329,75.0,15,5,2,0,4
15817,7910,27,Sao Paulo,21,7,61.0,512,84.0,11,2,0,0,10
15818,7909,27,Fluminense,12,4,51.0,440,84.0,10,4,3,0,2
15819,7909,27,Flamengo,18,6,49.0,415,86.0,12,1,2,4,6
15820,7912,27,Fortaleza,11,1,38.0,324,75.0,17,3,0,1,2
15821,7912,27,Juventude,18,8,62.0,498,82.0,14,2,0,1,14
15822,7911,27,America-MG,16,7,45.0,379,81.0,14,1,0,2,4
15823,7911,27,Corinthians,11,3,55.0,462,81.0,12,3,0,1,8
15824,7913,27,Palmeiras,19,4,55.0,432,82.0,12,3,1,1,8
15825,7913,27,Santos,17,3,45.0,374,80.0,12,4,0,1,5
15826,7914,27,Athletico-PR,17,3,64.0,455,83.0,9,3,0,2,8
15827,7914,27,Cuiaba,11,5,36.0,258,70.0,10,1,1,2,4
15828,7915,27,Internacional,13,4,45.0,356,80.0,13,2,0,1,2
15829,7915,27,Atletico-GO,19,4,55.0,398,82.0,19,3,0,0,10
15830,7916,28,Sao Paulo,17,6,61.0,568,89.0,13,2,0,1,9
15831,7916,28,Avai,7,2,39.0,363,82.0,8,4,0,1,4
15832,7917,28,Santos,11,4,48.0,358,75.0,19,3,0,1,5
15833,7917,28,Athletico-PR,14,3,52.0,389,80.0,21,3,0,2,4
15834,7921,28,Flamengo,7,3,73.0,668,88.0,15,5,0,0,3
15835,7921,28,Fortaleza,20,8,27.0,241,77.0,15,2,0,3,7
15836,7919,28,Atletico-GO,11,5,35.0,330,80.0,14,3,0,0,4
15837,7919,28,Corinthians,19,8,65.0,611,87.0,5,0,0,1,5
15838,7920,28,Juventude,10,3,38.0,409,83.0,9,1,0,3,5
15839,7920,28,Fluminense,21,6,62.0,658,91.0,5,1,0,2,5
15840,7918,28,Coritiba,14,4,31.0,256,75.0,12,2,0,3,7
15841,7918,28,Ceara,11,3,69.0,557,88.0,9,4,0,3,3
15842,7922,28,Cuiaba,11,3,42.0,311,72.0,13,1,0,2,2
15843,7922,28,America-MG,18,8,58.0,426,79.0,14,6,0,1,4
15844,7925,28,Botafogo-RJ,17,6,56.0,394,79.0,14,4,0,1,11
15845,7925,28,Goias,6,1,44.0,328,74.0,16,4,0,2,6
15846,7923,28,Internacional,12,6,59.0,544,83.0,14,1,0,2,6
15847,7923,28,Bragantino,12,5,41.0,384,78.0,15,2,0,0,3
15848,7924,28,Atletico-MG,16,3,68.0,516,84.0,11,3,0,2,7
15849,7924,28,Palmeiras,10,3,32.0,245,65.0,13,3,0,3,9
15850,7926,29,Fluminense,5,2,71.0,627,89.0,4,2,1,3,1
15851,7926,29,Atletico-MG,14,5,29.0,250,78.0,16,2,0,1,10
15852,7928,29,America-MG,10,4,38.0,261,65.0,23,4,0,1,4
15853,7928,29,Ceara,16,4,62.0,407,80.0,15,3,0,0,5
15854,7927,29,Internacional,9,3,47.0,455,83.0,7,1,0,3,2
15855,7927,29,Santos,11,2,53.0,503,86.0,13,4,0,1,5
15856,7929,29,Avai,20,3,59.0,419,81.0,7,2,0,2,11
15857,7929,29,Atletico-GO,9,3,41.0,312,76.0,13,4,0,0,3
15858,7930,29,Athletico-PR,17,6,52.0,336,83.0,12,3,0,0,11
15859,7930,29,Juventude,6,1,48.0,333,81.0,11,5,0,0,2
15860,7931,29,Bragantino,5,3,32.0,328,83.0,6,0,1,1,1
15861,7931,29,Flamengo,23,9,68.0,671,90.0,7,1,0,0,10
15862,7932,29,Fortaleza,15,4,45.0,357,73.0,15,2,0,2,3
15863,7932,29,Goias,12,3,55.0,421,81.0,11,3,0,3,6
15864,7933,29,Cuiaba,9,4,40.0,422,81.0,5,0,0,2,4
15865,7933,29,Corinthians,15,6,60.0,650,86.0,11,1,0,1,7
15866,7934,29,Palmeiras,12,5,52.0,421,80.0,14,1,1,6,6
15867,7934,29,Botafogo-RJ,10,2,48.0,399,77.0,16,4,0,1,2
15868,7936,30,Juventude,17,2,34.0,326,77.0,9,1,0,1,2
15869,7936,30,Corinthians,12,6,66.0,650,87.0,7,2,0,1,5
15870,7937,30,Atletico-GO,29,10,40.0,301,77.0,16,4,0,4,12
15871,7937,30,Fluminense,13,5,60.0,482,86.0,13,0,0,1,5
15872,7938,30,Ceara,14,6,52.0,339,82.0,19,3,1,1,7
15873,7938,30,Goias,16,5,48.0,316,80.0,24,4,0,0,3
15874,7939,30,Cuiaba,13,4,54.0,461,82.0,10,3,0,0,7
15875,7939,30,Bragantino,14,5,46.0,412,81.0,14,2,0,1,2
15876,7940,30,Fortaleza,9,2,37.0,300,66.0,10,1,0,0,4
15877,7940,30,Athletico-PR,21,4,63.0,484,80.0,11,2,0,1,13
15878,7941,30,Flamengo,21,6,67.0,661,89.0,13,3,0,0,11
15879,7941,30,Internacional,16,7,33.0,338,80.0,8,2,0,2,3
15880,7942,30,Atletico-MG,12,3,57.0,461,80.0,18,4,0,1,4
15881,7942,30,Santos,10,5,43.0,350,78.0,18,2,1,4,5
15882,7943,30,Palmeiras,19,11,57.0,501,89.0,16,1,0,4,9
15883,7943,30,Coritiba,11,3,43.0,396,83.0,13,2,0,0,6
15884,7945,30,Avai,6,2,57.0,441,81.0,17,2,0,2,3
15885,7945,30,Botafogo-RJ,14,6,43.0,346,80.0,20,4,0,1,5
15886,7944,30,Sao Paulo,18,4,67.0,563,85.0,13,4,0,1,3
15887,7944,30,America-MG,13,4,33.0,277,66.0,13,2,0,0,3
15888,7946,31,Cuiaba,21,5,45.0,326,80.0,14,2,0,1,7
15889,7946,31,Flamengo,17,5,55.0,405,87.0,11,2,0,2,6
15890,7947,31,Athletico-PR,19,4,49.0,389,75.0,16,0,0,0,6
15891,7947,31,Corinthians,7,3,51.0,412,78.0,10,1,0,4,5
15892,7948,31,Goias,16,8,39.0,290,78.0,23,7,0,0,6
15893,7948,31,Internacional,20,11,61.0,463,85.0,15,1,0,0,6
15894,7950,31,Fortaleza,16,5,34.0,327,80.0,16,1,0,1,3
15895,7950,31,Avai,10,2,66.0,624,86.0,11,1,0,0,6
15896,7949,31,Botafogo-RJ,7,1,32.0,248,66.0,8,2,0,3,4
15897,7949,31,Sao Paulo,8,2,68.0,500,81.0,16,3,1,4,10
15898,7951,31,Coritiba,6,2,34.0,269,66.0,7,0,1,2,5
15899,7951,31,Bragantino,17,4,66.0,488,85.0,12,3,0,2,8
15900,7952,31,Ceara,5,2,36.0,328,76.0,18,5,0,1,0
15901,7952,31,Atletico-MG,16,2,64.0,565,85.0,12,3,0,3,16
15902,7953,31,Fluminense,22,10,63.0,511,85.0,8,1,0,4,8
15903,7953,31,America-MG,18,8,37.0,303,73.0,18,3,0,4,7
15904,7954,31,Palmeiras,17,6,57.0,451,84.0,8,2,0,1,9
15905,7954,31,Atletico-GO,10,2,43.0,350,77.0,15,4,0,1,4
15906,7955,31,Santos,19,8,51.0,437,85.0,13,2,0,0,3
15907,7955,31,Juventude,16,3,49.0,432,84.0,10,0,0,1,8
15908,7956,32,Atletico-MG,13,3,63.0,563,85.0,12,0,0,1,10
15909,7956,32,Flamengo,7,4,37.0,348,78.0,12,4,0,0,0
15910,7957,32,Fortaleza,9,4,33.0,234,64.0,24,2,1,1,8
15911,7957,32,America-MG,19,7,67.0,457,82.0,10,1,0,1,4
15912,7959,32,Sao Paulo,5,1,44.0,305,75.0,14,3,2,0,3
15913,7959,32,Palmeiras,19,8,56.0,358,85.0,9,3,0,2,15
15914,7958,32,Cuiaba,10,1,34.0,211,52.0,20,4,1,1,7
15915,7958,32,Ceara,22,4,66.0,377,78.0,11,4,0,3,10
15916,7960,32,Juventude,20,6,51.0,470,88.0,10,2,0,0,7
15917,7960,32,Atletico-GO,8,3,49.0,472,82.0,19,1,0,1,4
15918,7961,32,Internacional,11,1,49.0,475,78.0,13,5,0,3,4
15919,7961,32,Botafogo-RJ,12,3,51.0,488,84.0,15,3,0,1,3
15920,7962,32,Avai,15,3,42.0,407,83.0,12,2,0,2,9
15921,7962,32,Fluminense,17,7,58.0,565,84.0,15,0,0,1,5
15922,7963,32,Coritiba,15,3,46.0,343,78.0,11,2,0,0,4
15923,7963,32,Athletico-PR,15,7,54.0,387,79.0,21,3,0,3,10
15924,7964,32,Santos,9,3,43.0,335,76.0,11,4,0,1,2
15925,7964,32,Bragantino,19,3,57.0,400,82.0,21,3,1,1,15
15926,7935,29,Coritiba,13,4,39.0,347,80.0,12,6,0,2,3
15927,7935,29,Sao Paulo,19,7,61.0,554,87.0,12,2,0,5,5
15928,7966,33,Athletico-PR,9,4,53.0,412,78.0,13,3,0,0,4
15929,7966,33,Bragantino,11,6,47.0,376,78.0,16,0,0,1,4
15930,7967,33,America-MG,9,3,46.0,348,72.0,17,1,0,1,4
15931,7967,33,Flamengo,15,6,54.0,413,75.0,10,1,0,3,11
15932,7968,33,Santos,12,3,53.0,486,84.0,15,1,1,1,7
15933,7968,33,Corinthians,8,2,47.0,454,82.0,11,3,1,0,4
15934,7969,33,Avai,10,2,51.0,401,85.0,7,2,0,0,7
15935,7969,33,Palmeiras,22,9,49.0,384,86.0,12,2,0,3,9
15936,7971,33,Sao Paulo,13,6,60.0,599,90.0,10,2,0,1,6
15937,7971,33,Juventude,13,3,40.0,410,88.0,6,2,0,2,5
15938,7970,33,Botafogo-RJ,12,5,35.0,341,81.0,11,2,0,2,2
15939,7970,33,Fluminense,18,7,65.0,623,89.0,15,3,0,3,9
15940,7973,33,Ceara,12,2,60.0,497,84.0,13,2,0,3,5
15941,7973,33,Atletico-GO,12,5,40.0,330,78.0,20,3,0,1,4
15942,7974,33,Cuiaba,24,4,71.0,558,84.0,11,3,0,2,6
15943,7974,33,Goias,5,3,29.0,227,64.0,16,4,0,5,4
15944,7972,33,Coritiba,12,2,35.0,272,77.0,16,3,0,3,7
15945,7972,33,Internacional,11,3,65.0,527,87.0,10,1,0,2,6
15946,7975,33,Fortaleza,4,0,31.0,235,60.0,22,4,0,3,2
15947,7975,33,Atletico-MG,9,3,69.0,519,84.0,10,1,0,0,11
15948,7976,34,Flamengo,19,12,55.0,523,85.0,14,3,0,1,7
15949,7976,34,Santos,8,4,45.0,439,82.0,16,4,0,2,2
15950,7977,34,Palmeiras,17,6,72.0,576,88.0,10,5,0,2,9
15951,7977,34,Athletico-PR,11,1,28.0,235,70.0,7,3,1,0,0
15952,7978,34,Bragantino,5,1,58.0,448,80.0,12,4,0,2,4
15953,7978,34,Botafogo-RJ,18,8,42.0,329,80.0,12,1,0,1,5
15954,7980,34,Ceara,13,3,37.0,316,78.0,15,2,0,0,5
15955,7980,34,Internacional,21,6,63.0,526,87.0,8,0,0,2,5
15956,7981,34,Goias,12,5,45.0,343,71.0,14,2,0,1,3
15957,7981,34,America-MG,16,5,55.0,405,80.0,23,3,0,0,8
15958,7979,34,Corinthians,14,5,47.0,429,82.0,16,2,0,1,6
15959,7979,34,Fluminense,15,6,53.0,480,86.0,9,3,0,1,3
15960,7982,34,Fortaleza,14,7,52.0,441,79.0,15,1,0,1,3
15961,7982,34,Coritiba,16,7,48.0,412,76.0,12,1,1,1,3
15962,7983,34,Sao Paulo,13,2,54.0,459,84.0,10,2,0,2,4
15963,7983,34,Atletico-GO,19,8,46.0,392,85.0,12,4,1,0,7
15964,7984,34,Atletico-MG,14,3,61.0,555,89.0,13,2,0,3,3
